customer_id,state,income,employment_type,credit_score,loan_amount,loan_tenure,existing_loans_count,outstanding_debt,repayment_history_score,default_history,monthly_expenses,debt_to_income_ratio,risk_category,loan_eligible
CID001838,Uttar Pradesh,78013.0,Self-Employed,707,1128614.0,60,2,230649.0,60.5,0,27920.0,2.9565,Medium,1
CID001839,Jharkhand,77722.0,Self-Employed,684,308655.0,120,2,184403.0,71.5,0,27266.0,2.3726,Low,1
CID001840,Karnataka,61457.0,Business Owner,733,155825.0,60,0,304316.0,71.3,0,27439.0,4.9517,Low,1
CID001841,Uttar Pradesh,26537.0,Freelancer,568,694423.0,60,2,35612.0,69.4871955128205,0,17508.0,1.342,Medium,0
CID001842,Gujarat,43551.0,Self-Employed,613,253275.0,36,2,94192.0,95.7,0,24777.0,2.1628,Medium,1
CID001843,Gujarat,28312.0,Salaried,655,208009.0,120,0,18418.0,61.4,0,20171.0,0.6505,Medium,1
CID001844,West Bengal,43749.0,Self-Employed,600,278025.0,180,2,201861.0,65.1,1,28836.0,4.6141,High,0
CID001845,Assam,69551.0,Government,708,138576.0,240,1,229580.0,74.4,0,43041.0,3.3009,Low,1
CID001846,Tamil Nadu,115749.0,Business Owner,608,354836.0,24,2,364061.0,51.7,0,42986.0,3.1453,Medium,1
CID001847,Maharashtra,94682.0,Freelancer,753,249260.0,36,0,68103.0,69.4871955128205,0,71720.0,0.7193,Low,1
CID001848,Karnataka,128700.0,Salaried,575,56865.0,84,3,121685.0,59.9,0,40522.0,0.9455,Medium,0
CID001849,Bihar,49080.0,Self-Employed,820,895095.0,180,2,199080.0,60.5,0,38221.0,4.0562,Low,1
CID001850,Telangana,58542.0,Self-Employed,812,176096.0,120,0,174023.0,66.8,0,41081.0,2.9726,Low,1
CID001851,Tamil Nadu,149005.0,Salaried,642,10000.0,60,1,207942.0,55.3,0,63497.0,1.3955,Medium,1
CID001852,Haryana,83339.0,Salaried,741,231302.0,84,1,247864.0,38.7,0,66066.0,2.9742,Medium,1
CID001853,Punjab,168150.0,Freelancer,617,374413.0,24,2,816623.0,73.5,0,88137.0,4.8565,Medium,1
CID001854,Punjab,65179.0,Self-Employed,731,237062.0,84,0,63005.0,24.2,0,45774.0,0.9666,Medium,1
CID001855,Maharashtra,40178.0,Salaried,635,575430.0,12,1,195503.0,24.9,1,30779.0,4.8659,High,0
CID001856,Tamil Nadu,123889.0,Salaried,547,251019.0,12,1,494056.0,70.9,0,67992.0,3.9879,Medium,0
CID001857,Kerala,69818.0,Salaried,367,195235.0,120,2,80223.0,66.4,1,42590.0,1.149,High,0
CID001858,Gujarat,140844.0,Self-Employed,628,252980.0,60,0,586764.0,75.2,0,88360.0,4.1661,Medium,1
CID001859,Punjab,15737.0,Salaried,648,96064.0,24,2,60557.0,83.3,0,9312.0,3.8481,Medium,1
CID001860,Kerala,125922.0,Salaried,756,361091.0,60,0,388173.0,30.5,0,49465.0,3.0826,Medium,1
CID001861,Madhya Pradesh,41647.0,Freelancer,652,333795.0,24,1,165947.0,57.7,1,18572.0,3.9846,High,0
CID001862,Telangana,67260.0,Salaried,730,1097349.0,48,2,76381.0,61.0,1,23784.0,1.1356,Medium,1
CID001863,Maharashtra,65620.0,Salaried,613,718864.0,36,1,245897.0,76.2,0,33980.0,3.7473,Medium,1
CID001864,Rajasthan,79391.0,Self-Employed,623,306650.0,36,0,268673.0,74.6,0,31171.0,3.3842,Medium,1
CID001865,Chhattisgarh,131956.0,Self-Employed,734,224727.0,36,2,235023.0,61.9,0,51146.0,1.7811,Low,1
CID001866,Assam,29317.0,Business Owner,452,496152.0,48,3,105736.0,70.9,0,10486.0,3.6066,High,0
CID001867,Maharashtra,183837.0,Salaried,651,65050.0,24,1,653509.0,64.5,0,94052.0,3.5548,Medium,1
CID001868,Karnataka,33167.0,Salaried,618,261039.0,60,1,52260.0,51.7,1,11485.0,1.5757,High,0
CID001869,Maharashtra,14571.0,Self-Employed,758,234241.0,60,1,16969.0,71.1,0,9686.0,1.1646,Low,1
CID001870,Andhra Pradesh,55651.0,Salaried,607,10000.0,120,1,118548.0,27.1,1,41741.0,2.1302,High,0
CID001871,Haryana,58085.0,Salaried,691,444155.0,120,1,78198.0,74.9,0,15550.0,1.3463,Low,1
CID001872,Maharashtra,80795.0,Salaried,723,210916.0,120,0,147542.5,98.2,0,58148.0,1.8261,Low,1
CID001873,Rajasthan,50923.0,Salaried,530,218887.0,60,1,125390.0,63.1,0,30272.0,2.4623,Medium,0
CID001874,Punjab,60697.0,Business Owner,638,314161.0,36,3,231539.0,100.0,1,30526.0,3.8147,Medium,1
CID001875,Maharashtra,98259.0,Self-Employed,615,243919.0,60,1,147542.5,82.1,0,69382.0,1.5016,Medium,1
CID001876,Rajasthan,212637.0,Salaried,725,293677.0,84,1,170551.0,99.2,0,147549.0,0.8021,Low,1
CID001877,West Bengal,52171.0,Salaried,704,112674.0,60,3,179329.0,77.7,0,40180.0,3.4373,Low,1
CID001878,Rajasthan,120744.0,Salaried,631,720390.0,84,4,546878.0,81.0,0,93011.0,4.5292,Medium,1
CID001879,Tamil Nadu,154798.0,Self-Employed,566,20881.0,84,2,438455.0,72.9,1,100404.0,2.8324,High,0
CID001880,West Bengal,43530.0,Salaried,733,221482.0,180,3,159287.0,38.6,1,32920.0,3.6592,Medium,1
CID001881,Andhra Pradesh,166667.0,Self-Employed,644,423408.0,180,1,667464.0,30.7,0,54569.0,4.0048,Medium,1
CID001882,Bihar,65577.0,Salaried,520,855710.0,120,2,170711.0,65.2,1,25895.0,2.6032,High,0
CID001883,Telangana,8833.0,Business Owner,527,207910.0,24,2,14345.0,57.9,0,4002.0,1.624,Medium,0
CID001884,Kerala,42209.0,Freelancer,685,794907.0,240,0,147542.5,58.6,0,29394.0,3.4955,Medium,1
CID001885,Karnataka,57202.0,Salaried,547,250953.0,84,0,241912.0,44.7,1,18391.0,4.2291,High,0
CID001886,Gujarat,170919.0,Self-Employed,798,305940.0,84,0,147542.5,92.2,0,116047.0,0.8632,Low,1
CID001887,Maharashtra,30654.0,Government,648,296017.0,12,3,129237.0,49.4,1,19473.0,4.216,High,0
CID001888,Tamil Nadu,58205.0,Salaried,649,177775.0,60,2,63967.0,48.1,1,43010.0,1.099,High,0
CID001889,Andhra Pradesh,71808.0,Self-Employed,662,10000.0,84,1,169912.0,70.8,0,23237.0,2.3662,Medium,1
CID001890,Chhattisgarh,166357.0,Salaried,591,1032645.0,36,3,226564.0,91.7,0,101598.0,1.3619,Medium,1
CID001891,Maharashtra,115843.0,Self-Employed,470,400777.0,24,1,138821.0,87.0,1,40537.0,1.1984,High,0
CID001892,Uttar Pradesh,54258.0,Salaried,665,355477.0,60,1,217940.0,57.0,0,17807.0,4.0167,Medium,1
CID001893,Madhya Pradesh,31499.0,Government,589,1189313.0,60,2,83977.0,65.8,1,24373.0,2.666,High,0
CID001894,Karnataka,115956.0,Business Owner,659,269475.0,12,2,105305.0,100.0,0,47680.0,0.9081,Low,1
CID001895,Maharashtra,46733.0,Business Owner,640,126685.0,60,3,147542.5,69.4871955128205,0,18439.0,3.1571,Medium,1
CID001896,Kerala,59859.0,Business Owner,671,404875.0,24,1,297490.0,87.5,0,44137.0,4.9698,Low,1
CID001897,West Bengal,75582.0,Self-Employed,774,163702.0,60,2,110028.0,77.7,0,34484.0,1.4557,Low,1
CID001898,Karnataka,67350.0,Salaried,606,302473.0,36,1,154045.0,72.0,0,48736.0,2.2872,Medium,1
CID001899,Uttar Pradesh,67402.0,Freelancer,648,1376169.1900000004,240,1,214021.0,100.0,0,42806.0,3.1753,Low,1
CID001900,Madhya Pradesh,48853.0,Government,516,228615.0,12,0,68303.0,92.6,1,19286.0,1.3981,High,0
CID001901,Rajasthan,60878.0,Self-Employed,634,286135.0,60,1,295557.0,72.4,0,34078.0,4.8549,Medium,1
CID001902,Maharashtra,58085.0,Government,682,1031746.0,36,1,165405.0,84.5,0,31062.0,2.8476,Low,1
CID001903,Kerala,20813.0,Self-Employed,611,339922.0,48,2,31892.0,65.0,0,13765.0,1.5323,Medium,1
CID001904,Maharashtra,51054.0,Self-Employed,683,120308.0,36,2,128130.0,37.9,0,27618.0,2.5097,Medium,1
CID001905,Kerala,136189.0,Self-Employed,635,141770.0,240,2,289271.0,49.6,1,65036.0,2.124,High,0
CID001906,Karnataka,138453.0,Salaried,545,248922.0,12,1,145430.0,60.8,0,107223.0,1.0504,Medium,0
CID001907,Uttarakhand,42440.0,Salaried,674,557282.0,60,3,75573.0,59.5,0,21589.0,1.7807,Medium,1
CID001908,Uttar Pradesh,58085.0,Salaried,633,214217.0,84,0,89063.0,55.5,1,19232.0,1.5333,High,0
CID001909,Uttar Pradesh,58130.0,Self-Employed,659,1089767.0,120,2,52113.0,56.4,1,41768.0,0.8965,Medium,1
CID001910,Karnataka,18734.0,Salaried,604,387296.0,84,1,13438.0,96.1,0,7201.0,0.7173,Low,1
CID001911,Tamil Nadu,74176.0,Salaried,597,157462.0,36,1,217780.0,100.0,0,40163.0,2.936,Medium,1
CID001912,Bihar,40371.0,Government,662,66980.0,60,3,99042.0,96.2,0,23256.0,2.4533,Low,1
CID001913,Chhattisgarh,107140.0,Salaried,631,915679.0,240,1,144333.0,26.9,1,62680.0,1.3471,High,0
CID001914,Uttar Pradesh,143618.0,Self-Employed,787,978176.0,120,0,532445.0,91.6,0,53787.0,3.7074,Low,1
CID001915,Gujarat,56813.0,Salaried,713,152481.0,60,2,50872.0,84.7,0,17779.0,0.8954,Low,1
CID001916,Andhra Pradesh,16820.0,Salaried,693,371793.0,60,2,28876.0,69.3,0,10639.0,1.7168,Low,1
CID001917,Bihar,70878.0,Business Owner,635,807427.0,24,2,147542.5,60.1,1,43285.0,2.0816,High,0
CID001918,West Bengal,51063.0,Self-Employed,487,460745.0,60,0,192723.0,63.9,1,33195.0,3.7742,High,0
CID001919,Uttar Pradesh,61598.0,Business Owner,648,519450.0,36,2,206183.0,89.8,0,25348.0,3.3472,Medium,1
CID001920,Uttar Pradesh,30006.0,Salaried,598,373775.0,24,0,40449.0,77.7,1,14068.0,1.348,Medium,1
CID001921,Andhra Pradesh,110726.0,Self-Employed,628,52407.0,60,1,333081.0,94.4,0,64797.0,3.0082,Medium,1
CID001922,Maharashtra,125523.0,Salaried,647,10000.0,12,1,456166.0,86.3,0,41277.0,3.6341,Medium,1
CID001923,Telangana,56781.0,Salaried,702,257341.0,24,1,37121.0,98.8,0,31478.0,0.6538,Low,1
CID001924,Uttar Pradesh,74723.0,Salaried,671,358798.0,36,3,260372.0,82.7,0,55324.0,3.4845,Low,1
CID001925,Madhya Pradesh,54034.0,Salaried,742,310121.0,240,0,102764.0,47.3,0,20376.0,1.9018,Low,1
CID001926,Maharashtra,40532.0,Salaried,625,163168.0,120,0,44933.0,38.0,1,15487.0,1.1086,High,0
CID001927,West Bengal,95850.0,Salaried,670,71681.0,60,2,147542.5,82.9,0,63313.0,1.5393,Low,1
CID001928,Gujarat,60161.0,Government,677,106082.0,36,1,194174.0,82.0,0,44623.0,3.2276,Low,1
CID001929,Telangana,80156.0,Salaried,669,767588.0,60,2,237213.0,57.7,0,62960.0,2.9594,Medium,1
CID001930,Maharashtra,33592.0,Salaried,752,169593.0,84,3,143239.0,74.9,0,24124.0,4.2641,Low,1
CID001931,West Bengal,22648.0,Salaried,714,349025.0,12,2,38343.0,60.9,0,14861.0,1.693,Low,1
CID001932,West Bengal,75952.0,Self-Employed,544,562352.0,240,0,42804.0,60.1,1,56441.0,0.5636,High,0
CID001933,West Bengal,9257.0,Salaried,640,227233.0,84,1,44149.0,41.3,1,5096.0,4.7693,High,0
CID001934,West Bengal,58085.0,Freelancer,648,787261.0,240,2,41773.0,70.9,0,11066.0,0.7192,Low,1
CID001935,Telangana,40062.0,Government,822,317167.0,60,2,134210.0,59.7,0,26444.0,3.3501,Low,1
CID001936,Madhya Pradesh,104974.0,Salaried,623,215877.0,84,2,514020.0,77.6,0,52841.0,4.8966,Medium,1
CID001937,Tamil Nadu,150691.0,Self-Employed,571,410707.0,60,2,233766.0,34.9,0,73557.0,1.5513,Medium,0
CID001938,Haryana,124874.0,Salaried,685,201519.0,12,0,620280.0,82.0,1,64047.0,4.9672,Medium,1
CID001939,Gujarat,33504.0,Self-Employed,689,246274.0,120,2,97964.0,59.7,1,31478.0,2.9239,Medium,1
CID001940,Maharashtra,175545.0,Salaried,644,831018.0,60,1,845312.0,48.7,0,131860.0,4.8154,Medium,1
CID001941,Maharashtra,73985.0,Salaried,632,769907.0,60,0,65637.0,61.2,1,57413.0,0.8872,Medium,1
CID001942,Uttar Pradesh,42736.0,Salaried,725,129090.0,48,3,123490.0,38.0,0,26801.0,2.8896,Medium,1
CID001943,Madhya Pradesh,35986.0,Business Owner,581,291527.0,60,3,170920.0,64.2,1,11442.0,4.7496,High,0
CID001944,Maharashtra,90192.0,Salaried,622,50292.0,84,0,108219.0,72.5,0,45432.0,1.1999,Medium,1
CID001945,Madhya Pradesh,59423.0,Salaried,608,367586.0,84,1,103302.0,71.5,1,21684.0,1.7384,High,0
CID001946,Rajasthan,43548.0,Business Owner,737,145459.0,120,2,63411.0,79.2,0,25219.0,1.4561,Low,1
CID001947,Gujarat,72270.0,Self-Employed,672,898566.0,240,1,350112.0,58.6,0,35971.0,4.8445,Medium,1
CID001948,Karnataka,51038.0,Freelancer,564,414490.0,48,0,86044.0,85.6,1,34132.0,1.6859,High,0
CID001949,Uttar Pradesh,34887.0,Salaried,572,314277.0,48,2,36432.0,69.4871955128205,1,20951.0,1.0443,High,0
CID001950,Gujarat,46603.0,Business Owner,799,65441.0,60,1,190402.0,86.3,0,18241.0,4.0856,Low,1
CID001951,Maharashtra,65773.0,Business Owner,736,174653.0,36,0,184872.0,100.0,0,31478.0,2.8108,Low,1
CID001952,Karnataka,8000.0,Salaried,717,142445.0,120,2,25236.0,39.0,0,2800.0,3.1545,Medium,1
CID001953,West Bengal,154007.0,Business Owner,650,157464.0,60,0,497544.0,62.3,0,31478.0,3.2307,Medium,1
CID001954,Kerala,72661.0,Salaried,770,1213340.0,36,1,236767.0,54.7,0,33865.0,3.2585,Low,1
CID001955,Chhattisgarh,34762.0,Government,561,231682.0,180,3,88441.0,100.0,0,18081.0,2.5442,Medium,0
CID001956,Jharkhand,89385.0,Salaried,710,171056.0,84,3,437096.0,81.9,0,45937.0,4.89,Low,1
CID001957,Telangana,170812.0,Self-Employed,614,160250.0,12,1,147542.5,75.7,0,107524.0,0.8638,Medium,1
CID001958,Uttar Pradesh,137279.0,Salaried,630,186179.0,36,2,660362.0,93.9,0,44347.0,4.8104,Medium,1
CID001959,Telangana,186115.0,Government,708,313914.0,180,1,337951.0,70.2,0,88858.0,1.8158,Low,1
CID001960,Madhya Pradesh,39252.0,Salaried,638,54749.0,48,2,53172.0,79.3,1,13676.0,1.3546,Medium,1
CID001961,Maharashtra,98292.0,Government,615,261781.0,240,2,325916.0,60.9,0,31870.0,3.3158,Medium,1
CID001962,Uttar Pradesh,130715.0,Government,610,300825.0,60,2,589959.0,42.7,0,44553.0,4.5133,Medium,1
CID001963,Maharashtra,133308.0,Salaried,491,41756.0,36,3,284365.0,87.9,1,68076.0,2.1331,High,0
CID001964,Uttar Pradesh,32836.0,Freelancer,711,235224.0,60,1,27562.0,50.8,0,21245.0,0.8394,Low,1
CID001965,West Bengal,47340.0,Government,569,807869.0,24,0,137967.0,85.0,0,25161.0,2.9144,Medium,0
CID001966,West Bengal,170885.0,Salaried,798,422917.0,120,3,843018.0,91.7,0,72169.0,4.9332,Low,1
CID001967,Karnataka,20132.0,Salaried,626,1000245.0,84,2,45357.0,25.1,0,12594.0,2.253,Medium,1
CID001968,Uttar Pradesh,46600.0,Self-Employed,754,825791.0,240,3,27483.0,90.9,1,31478.0,0.5898,Low,1
CID001969,Uttar Pradesh,71448.0,Salaried,505,419114.0,84,3,196763.0,75.1,1,34959.0,2.7539,High,0
CID001970,Maharashtra,145707.0,Salaried,708,211644.0,12,4,324466.0,50.6,0,113065.0,2.2268,Medium,1
CID001971,Maharashtra,150102.0,Salaried,729,210615.0,60,2,120094.0,35.2,0,107275.0,0.8001,Medium,1
CID001972,Haryana,72495.0,Salaried,754,261281.0,60,2,321640.0,69.4871955128205,0,54861.0,4.4367,Low,1
CID001973,Tamil Nadu,33788.0,Salaried,527,350735.0,180,1,110974.0,66.4,0,12809.0,3.2844,Medium,0
CID001974,Rajasthan,78883.0,Salaried,593,176920.0,60,2,94181.0,91.8,0,48148.0,1.1939,Medium,1
CID001975,Tamil Nadu,31193.0,Freelancer,696,202234.0,60,1,145570.0,71.3,0,14191.0,4.6668,Low,1
CID001976,Assam,53821.0,Business Owner,661,100219.0,36,1,166473.0,48.2,1,31478.0,3.0931,High,0
CID001977,Tamil Nadu,38864.0,Salaried,673,292123.0,36,2,139964.0,69.4871955128205,0,20491.0,3.6014,Medium,1
CID001978,Gujarat,38860.0,Business Owner,621,888492.0,60,1,121451.0,72.9,1,25966.0,3.1253,High,0
CID001979,Bihar,67243.0,Salaried,774,510429.0,84,2,329664.0,70.1,0,30653.0,4.9026,Low,1
CID001980,Punjab,70648.0,Government,858,422019.0,60,1,318471.0,96.4,0,23617.0,4.5079,Low,1
CID001981,Karnataka,61976.0,Salaried,658,204052.0,60,0,35595.0,69.4871955128205,0,41901.0,0.5743,Low,1
CID001982,Madhya Pradesh,43711.0,Salaried,686,399456.0,36,2,24725.0,78.4,0,26272.0,0.5656,Low,1
CID001983,Gujarat,8000.0,Government,654,277860.0,84,0,21574.0,67.3,1,5866.0,2.6968,Medium,1
CID001984,Gujarat,53063.0,Government,752,831558.0,12,0,101524.0,16.0,0,18986.0,1.9133,Medium,1
CID001985,Maharashtra,147796.0,Business Owner,716,718797.0,60,0,432292.0,84.3,0,115993.0,2.9249,Low,1
CID001986,Maharashtra,40665.0,Business Owner,564,314975.0,12,0,147542.5,61.5,0,30763.0,3.6282,Medium,0
CID001987,Kerala,139147.0,Salaried,600,284309.0,60,0,619471.0,83.2,0,87143.0,4.4519,Medium,1
CID001988,Gujarat,225684.0,Self-Employed,569,501660.0,12,0,285284.0,73.4,0,127006.0,1.2641,Medium,0
CID001989,Gujarat,121734.0,Salaried,865,948509.0,180,3,92243.0,50.2,1,60814.0,0.7577,Low,1
CID001990,Kerala,58085.0,Salaried,648,826007.0,60,0,406009.0,66.5,0,68998.0,6.9899,Medium,1
CID001991,Kerala,81217.0,Freelancer,602,408654.0,84,0,91461.0,69.4,0,62081.0,1.1261,Medium,1
CID001992,Karnataka,23883.0,Salaried,595,142485.0,180,0,75514.0,73.7,0,9495.0,3.1618,Medium,1
CID001993,West Bengal,58085.0,Self-Employed,714,315746.0,36,4,66653.0,80.2,0,12145.0,1.1475,Low,1
CID001994,Maharashtra,64020.0,Government,722,834244.0,60,0,235967.0,70.6,0,25151.0,3.6858,Low,1
CID001995,Kerala,112773.0,Salaried,713,192834.0,180,2,93327.0,100.0,0,48561.0,0.8276,Low,1
CID001996,Telangana,141469.0,Government,615,412908.0,60,3,147542.5,86.8,0,70206.0,1.0429,Low,1
CID001997,Uttarakhand,60628.0,Government,674,339148.0,48,1,105768.0,89.9,0,39311.0,1.7445,Low,1
CID001998,Maharashtra,36496.0,Self-Employed,658,1201291.0,48,0,128518.0,86.5,0,25750.0,3.5214,Low,1
CID001999,Maharashtra,143846.0,Salaried,575,459420.0,48,1,260292.0,71.5,1,47344.0,1.8095,High,0
CID002000,Tamil Nadu,61195.0,Salaried,575,367569.0,84,3,260204.0,84.6,0,43305.0,4.252,Medium,0
CID002001,Tamil Nadu,18102.0,Salaried,682,1145211.0,12,2,76995.0,95.0,0,12609.0,4.2534,Low,1
CID002002,Maharashtra,118333.0,Salaried,665,10000.0,60,0,222275.0,72.5,0,43482.0,1.8784,Low,1
CID002003,Odisha,36334.0,Salaried,694,262823.0,60,2,166881.0,91.0,0,15885.0,4.593,Low,1
CID002004,Tamil Nadu,63617.0,Government,713,1376169.1900000004,120,4,123714.0,44.0,0,21761.0,1.9447,Medium,1
CID002005,Tamil Nadu,50111.0,Salaried,769,323278.0,60,0,227033.0,92.0,0,27169.0,4.5306,Low,1
CID002006,Kerala,62145.0,Business Owner,587,746883.0,180,0,85084.0,54.6,0,48744.0,1.3691,Medium,1
CID002007,Gujarat,8000.0,Salaried,700,918865.0,60,2,14364.0,43.9,0,5906.0,1.7955,Medium,1
CID002008,Madhya Pradesh,51309.0,Self-Employed,709,235933.0,84,2,229805.0,64.4,0,37815.0,4.4788,Medium,1
CID002009,Maharashtra,58077.0,Government,625,765461.0,12,0,50161.0,74.1,0,21118.0,0.8637,Medium,1
CID002010,Gujarat,17984.0,Salaried,659,278946.0,36,2,65786.0,76.7,0,13499.0,3.658,Medium,1
CID002011,Maharashtra,62241.0,Salaried,627,342093.0,120,1,222135.0,95.8,0,19299.0,3.5689,Medium,1
CID002012,Maharashtra,42769.0,Salaried,818,445884.0,60,3,208486.0,58.9,0,29133.0,4.8747,Low,1
CID002013,Odisha,70722.0,Business Owner,658,471123.0,180,0,344787.0,100.0,1,31808.0,4.8752,Medium,1
CID002014,Karnataka,8000.0,Business Owner,648,617235.0,120,0,21297.0,100.0,0,4407.0,2.6621,Low,1
CID002015,Rajasthan,60659.0,Salaried,628,1376169.1900000004,60,0,147542.5,74.5,1,40453.0,2.4323,Medium,1
CID002016,Uttar Pradesh,59503.0,Salaried,611,208933.0,120,1,71466.0,53.4,0,37107.0,1.201,Medium,1
CID002017,Uttar Pradesh,12656.0,Government,545,277107.0,60,2,19203.0,100.0,0,5916.0,1.5173,Medium,0
CID002018,Bihar,48109.0,Government,737,328627.0,48,2,144951.0,100.0,0,34097.0,3.013,Low,1
CID002019,Maharashtra,50549.0,Self-Employed,711,860979.0,12,0,79319.0,73.8,0,31646.0,1.5692,Low,1
CID002020,Telangana,185334.0,Freelancer,625,140344.0,180,0,273540.0,42.8,0,133785.0,1.4759,Medium,1
CID002021,Uttarakhand,79439.0,Self-Employed,577,194515.0,60,3,147542.5,82.4,0,38383.0,1.8573,Medium,0
CID002022,West Bengal,37600.0,Salaried,664,492058.0,84,0,31209.0,58.2,0,13486.0,0.83,Medium,1
CID002023,Assam,25692.0,Salaried,610,714350.0,36,2,95097.0,87.5,0,12485.0,3.7014,Medium,1
CID002024,Maharashtra,116653.0,Salaried,632,252900.0,120,0,65849.0,74.6,0,63838.0,0.5645,Medium,1
CID002025,Uttar Pradesh,52825.0,Self-Employed,548,494679.0,120,0,239350.0,38.1,1,19650.0,4.531,High,0
CID002026,Tamil Nadu,92729.0,Salaried,667,142936.0,60,0,79188.0,46.4,1,53860.0,0.854,Medium,1
CID002027,Kerala,40761.0,Salaried,668,229447.0,84,3,49100.0,54.8,1,25707.0,1.2046,Medium,1
CID002028,Chhattisgarh,111028.0,Business Owner,737,342655.0,60,2,225558.0,100.0,0,33451.0,2.0315,Low,1
CID002029,Tamil Nadu,45741.0,Business Owner,637,415577.0,60,1,172441.0,57.0,0,26415.0,3.7699,Medium,1
CID002030,Telangana,30406.0,Self-Employed,623,123002.0,180,0,111079.0,24.5,1,11066.0,3.6532,High,0
CID002031,Karnataka,86721.0,Government,525,237927.0,240,1,139579.0,69.4871955128205,1,32199.0,1.6095,High,0
CID002032,West Bengal,8977.0,Salaried,738,1173142.0,48,1,17697.0,64.8,0,4384.0,1.9714,Low,1
CID002033,Gujarat,57574.0,Self-Employed,721,384469.0,48,2,241554.0,100.0,0,19945.0,4.1955,Low,1
CID002034,Himachal Pradesh,162913.0,Business Owner,652,82702.0,48,1,445649.0,100.0,0,95475.0,2.7355,Low,1
CID002035,West Bengal,171014.0,Self-Employed,648,442768.0,120,1,438122.0,43.8,1,114336.0,2.5619,High,0
CID002036,Uttar Pradesh,91733.0,Salaried,552,285153.0,84,1,307364.0,77.9,1,42491.0,3.3506,High,0
CID002037,Maharashtra,38944.0,Salaried,606,114756.0,12,3,99533.0,85.8,0,29890.0,2.5558,Medium,1
CID002038,Karnataka,58209.0,Freelancer,727,201556.0,24,2,142787.0,67.6,0,38150.0,2.453,Low,1
CID002039,Karnataka,39729.0,Self-Employed,673,24713.0,84,3,162639.0,73.5,0,31564.0,4.0937,Medium,1
CID002040,Tamil Nadu,46695.0,Freelancer,530,55388.0,36,3,219065.0,92.1,0,28175.0,4.6914,Medium,0
CID002041,Punjab,8000.0,Self-Employed,682,456571.0,24,1,23773.0,75.9,0,4243.0,2.9716,Low,1
CID002042,West Bengal,45334.0,Salaried,648,442900.0,60,3,81692.0,83.4,0,30917.0,1.802,Low,1
CID002043,Rajasthan,8456.0,Freelancer,608,314427.0,180,1,40366.0,98.1,0,4205.0,4.7737,Medium,1
CID002044,Maharashtra,8000.0,Business Owner,727,236657.0,48,3,29269.0,61.1,0,2403.0,3.6586,Low,1
CID002045,Punjab,96257.0,Salaried,711,717827.0,84,2,331553.0,85.9,0,39130.0,3.4445,Low,1
CID002046,Andhra Pradesh,24148.0,Self-Employed,737,991652.0,180,0,77998.0,61.1,0,9729.0,3.23,Low,1
CID002047,Maharashtra,34022.0,Freelancer,648,10000.0,36,0,130362.0,91.5,0,18526.0,3.8317,Low,1
CID002048,Andhra Pradesh,35270.0,Salaried,720,408225.0,84,0,140736.0,57.6,0,23130.0,3.9902,Medium,1
CID002049,Rajasthan,58285.0,Salaried,603,238154.0,180,0,236655.0,69.4871955128205,0,33714.0,4.0603,Medium,1
CID002050,Maharashtra,49447.0,Salaried,629,572726.0,36,0,241850.0,65.4,0,17384.0,4.8911,Medium,1
CID002051,Gujarat,36421.0,Government,623,306160.0,240,4,85604.0,81.7,0,15670.0,2.3504,Medium,1
CID002052,Gujarat,81497.0,Salaried,651,163465.0,48,1,129732.0,53.1,0,30015.0,1.5919,Medium,1
CID002053,Karnataka,51365.0,Self-Employed,547,274985.0,36,1,116776.0,64.4,0,17452.0,2.2735,Medium,0
CID002054,Assam,149650.0,Salaried,631,108772.0,120,5,591206.0,68.9,0,56619.0,3.9506,Medium,1
CID002055,Punjab,43782.0,Salaried,766,335321.0,60,1,128419.0,48.5,0,24513.0,2.9331,Low,1
CID002056,Telangana,81093.0,Business Owner,562,224326.0,84,1,356088.0,57.8,0,54970.0,4.3911,Medium,0
CID002057,Gujarat,60291.0,Salaried,543,888226.0,60,0,94213.0,37.2,1,30054.0,1.5626,High,0
CID002058,Uttar Pradesh,87730.0,Self-Employed,550,293481.0,84,2,334832.0,77.5,0,35126.0,3.8166,Medium,0
CID002059,Maharashtra,40113.0,Business Owner,862,217526.0,12,3,65066.0,85.9,1,20664.0,1.6221,Low,1
CID002060,Maharashtra,75166.0,Freelancer,687,31480.0,48,1,307881.0,42.2,0,34949.0,4.096,Medium,1
CID002061,Maharashtra,73333.0,Salaried,628,273718.0,84,2,181281.0,46.6,0,23637.0,2.472,Medium,1
CID002062,Rajasthan,62018.0,Freelancer,655,185506.0,48,3,307135.0,50.8,0,47212.0,4.9524,Medium,1
CID002063,Madhya Pradesh,55736.0,Business Owner,668,291490.0,120,2,195594.0,44.5,0,17016.0,3.5093,Medium,1
CID002064,Gujarat,78092.0,Freelancer,598,973682.0,240,2,299700.0,78.0,0,25036.0,3.8378,Medium,1
CID002065,Maharashtra,83356.0,Self-Employed,648,561581.0,12,0,57703.0,56.2,1,37527.0,0.6922,Medium,1
CID002066,Madhya Pradesh,104716.0,Self-Employed,637,391614.0,180,0,383658.0,75.0,1,72085.0,3.6638,Medium,1
CID002067,Karnataka,25611.0,Government,592,351177.0,36,1,61074.0,55.0,1,13943.0,2.3847,High,0
CID002068,Tamil Nadu,71083.0,Freelancer,618,258150.0,180,4,138902.0,63.2,1,39495.0,1.9541,High,0
CID002069,Karnataka,106933.0,Salaried,678,950001.0,180,2,147542.5,90.8,0,65072.0,1.3798,Low,1
